============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(50 keV) ==> Aluminum+Polypropylene (( 5750 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1650  2 ,2086286E+04   5751068E-03 -,4498E+03  ,8386E+03   ,6503540  ,4724390 -,5948455
T 1670  2 ,1667253E+04   5751031E-03 -,1120E+04 -,3328E+03   ,8743179 -,4730611 -,1085417
S 1695 13 ,2157051E+02   0000000E+00 -,2460E+01 -,1912E+01  -,9814986  ,0906512  ,1686501
S 1695 13 ,2820217E+02   0000000E+00 -,7067E+01 -,6035E+01  -,9073172 -,3774095  ,1853043
S 1695 13 ,2598978E+02   0000000E+00 -,4988E+01 -,2600E+01  -,9520102  ,3027826 -,0447141
T 1732  2 ,1999357E+04   5751261E-03  ,7460E+03  ,4481E+02   ,9997337  ,0058215 -,0223311
T 1746  2 ,1980758E+04   5751136E-03 -,4276E+03 -,2499E+03   ,4280309  ,7337376 -,5276540
T 1752  2 ,1611099E+04   5752559E-03 -,8984E+03  ,9623E+03   ,9552818  ,2944341 -,0273005
T 1759  2 ,1577500E+04   5750386E-03 -,2737E+02  ,6621E+03   ,2038914 -,2944924 -,9336501
T 1828  2 ,1041392E+04   5751113E-03 -,9828E+03 -,9779E+03   ,8497361  ,5073312 -,1434002
T 1857  2 ,9711016E+03   5751262E-03  ,1162E+03 -,6121E+03   ,5820584  ,4638524 -,6678689
T 1869  2 ,1234306E+04   5750022E-03  ,4801E+03 -,6349E+02   ,5155832 -,8141499  ,2670840
S 1894 13 ,3460036E+01   0000000E+00 -,7501E+01 -,9296E+00  -,9879014 -,1222096 -,0954759
T 1896  2 ,1232468E+04   5750481E-03  ,1388E+04 -,2333E+03   ,6726729 -,5558213  ,4884402
T 1925  2 ,1568971E+04   5752132E-03 -,7122E+03 -,5238E+03   ,9920982  ,1000294 -,0757316
T 1963  2 ,2304902E+04   5750238E-03  ,2869E+03  ,9545E+03   ,8591472  ,5005846 -,1062123
B 1964  2 ,8729859E+04 -  1335970E-06  ,5596E+03 -,1170E+04  -,6945702  ,5007983 -,5165011
S 1976 13 ,1146617E+02   0000000E+00  ,3675E+01 -,2661E+01  -,9067112  ,3938739  ,1507917
T 1976  2 ,6851868E+03   5750538E-03 -,3988E+03  ,6645E+03   ,7344987 -,1239271  ,6671985
S 2009 13 ,3483368E+02   0000000E+00 -,2485E+01  ,8786E+00  -,9182181  ,0953305 -,3844315
S 2009 13 ,4416860E+01   0000000E+00 -,5778E+01 -,1849E+01  -,9284488 -,3217280 -,1856717
T 2066  2 ,1853292E+04   5751539E-03 -,1371E+03  ,2065E+03   ,9624160  ,0650846 -,2636656
T 2067  2 ,5257510E+02   5751175E-03 -,2096E+03 -,9585E+03   ,5284015  ,8489671 -,0068400
T 2075  2 ,1395469E+04   5750866E-03  ,2764E+03  ,7351E+03   ,8483163 -,5232339 -,0811526
T 2083  2 ,1094226E+04   5752147E-03 -,5007E+03 -,2220E+03   ,8730888 -,0036650  ,4875474
T 2130  2 ,2586871E+04   5750256E-03 -,2288E+03  ,3579E+03   ,7817424  ,0005805  ,6236012
T 2153  2 ,8073744E+03   5750569E-03 -,1325E+04 -,3097E+03   ,6196566 -,6963176  ,3621706
S 2171 13 ,3463549E+04   0000000E+00  ,3288E+02  ,3707E+02  -,9608456  ,2757604  ,0270528
S 2171 13 ,4692188E+03   0000000E+00  ,2495E+02  ,4576E+02  -,2832118 -,3203724  ,9039649
